2011-06-08 11:03:47 | Login: ajenkins logged in.
2011-06-15 15:06:18 | Login: rshuford logged into Combat Casualty Training Consortium.
2011-06-15 15:09:06 | Login: dbruzzini logged into Combat Casualty Training Consortium.
2011-06-15 15:24:46 | Login: Admin logged into Combat Casualty Training Consortium.
2011-06-15 15:25:10 | Login: ajenkins logged into Combat Casualty Training Consortium.
2011-06-15 15:28:36 | Login: ajenkins logged into Combat Casualty Training Consortium.
2011-06-15 15:30:33 | Login: abukoski logged into Combat Casualty Training Consortium.
2011-06-15 15:35:26 | Login: ajenkins logged into Combat Casualty Training Consortium.
2011-06-15 16:21:07 | Login: ajenkins logged in.
2011-06-15 16:57:37 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-16 10:51:27 | Login: ajenkins logged in.
2011-06-16 10:52:17 | Login: ajenkins logged in.
2011-06-16 13:15:49 | Login: ajenkins logged in.
2011-06-16 15:16:20 | Login: ajenkins logged into Combat Casualty Training Consortium.
2011-06-16 15:17:40 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-16 16:26:47 | Login: ajenkins logged in.
2011-06-17 09:08:47 | Login: ajenkins logged in.
2011-06-17 09:30:37 | Login: ajenkins logged in.
2011-06-17 10:39:05 | Login: ajenkins logged in.
2011-06-17 11:35:09 | Login: ajenkins logged in.
2011-06-17 13:21:37 | Login: ajenkins logged in.
2011-06-17 14:37:11 | Login: ajenkins logged in.
2011-06-17 14:38:33 | Login: ajenkins logged in.
2011-06-17 14:41:27 | Login: ajenkins logged in.
2011-06-17 14:42:47 | Login: ajenkins logged in.
2011-06-17 14:43:26 | Login: ajenkins logged in.
2011-06-17 14:49:23 | Login: ajenkins logged in.
2011-06-17 14:49:53 | Login: ajenkins logged in.
2011-06-17 14:52:02 | Login: ajenkins logged in.
2011-06-17 14:55:41 | Login: ajenkins logged in.
2011-06-17 14:56:34 | Login: ajenkins logged in.
2011-06-17 15:32:30 | Login: ajenkins logged in.
2011-06-20 08:43:29 | Login: ajenkins logged in.
2011-06-20 13:39:55 | Login: rshuford logged into Combat Casualty Training Consortium.
2011-06-20 14:14:04 | Login Failed: rshuford attempted to log in with incorrect password.
2011-06-20 14:14:24 | Login: rshuford logged into Combat Casualty Training Consortium.
2011-06-20 14:25:17 | Login Failed: bbell attempted to log in with incorrect password.
2011-06-20 14:25:34 | Login Failed: bbell attempted to log in with incorrect password.
2011-06-20 14:25:57 | Login Failed: bbell attempted to log in with incorrect password.
2011-06-20 14:26:55 | Login: bbell logged into Combat Casualty Training Consortium.
2011-06-20 15:13:50 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-20 15:21:51 | Login: bbell logged into Combat Casualty Training Consortium.
2011-06-20 15:26:11 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-20 15:51:29 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-20 16:25:41 | Login: ajenkins logged into Combat Casualty Training Consortium.
2011-06-21 10:21:21 | Login Failed: admin attempted to log in with incorrect password.
2011-06-21 10:21:28 | Login: Admin logged into Combat Casualty Training Consortium.
2011-06-21 10:34:35 | Login: Admin logged into Combat Casualty Training Consortium.
2011-06-21 10:41:30 | Login Failed: sbarnes attempted to log in with incorrect password.
2011-06-21 10:41:44 | Login Failed: sbarnes attempted to log in with incorrect password.
2011-06-21 10:42:51 | Login Failed: sbarnes attempted to log in with incorrect password.
2011-06-22 09:17:18 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-22 12:06:21 | Login: ajenkins logged into Combat Casualty Training Consortium.
2011-06-22 14:55:51 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-22 15:24:21 | Login: rshuford logged into Combat Casualty Training Consortium.
2011-06-22 19:24:28 | Login: abukoski logged into Combat Casualty Training Consortium.
2011-06-23 14:46:53 | Login: ajenkins logged into Combat Casualty Training Consortium.
2011-06-23 15:42:40 | Login: ajenkins logged into Combat Casualty Training Consortium.
2011-06-23 16:25:46 | Login: ajenkins logged in.
2011-06-24 08:27:53 | Login: ajenkins logged in.
2011-06-24 09:57:57 | Login: ajenkins logged in.
2011-06-24 12:07:39 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-24 12:14:57 | Login: hmagee logged into Combat Casualty Training Consortium.
2011-06-24 12:54:22 | Login: ajenkins logged in.
2011-06-24 13:53:03 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-24 13:58:42 | Login: ajenkins logged in.
2011-06-24 14:15:22 | Login Failed: sbarnjes attempted to log in with incorrect password.
2011-06-24 15:40:45 | Login: ajenkins logged in.
2011-06-24 16:51:03 | Login: ajenkins logged in.
2011-06-24 16:52:11 | Login: ajenkins logged in.
2011-06-25 12:23:58 | Login: ajenkins logged in.
2011-06-25 12:24:47 | Login Failed: ajenkins attempted to log in with incorrect password.
2011-06-25 12:25:22 | Login: ajenkins logged in.
2011-06-27 08:39:42 | Login: rshuford logged into Combat Casualty Training Consortium.
2011-06-27 08:53:37 | Login: bbell logged into Combat Casualty Training Consortium.
2011-06-27 09:04:26 | Login: ajenkins logged in.
2011-06-27 10:01:20 | Login: rshuford logged into Combat Casualty Training Consortium.
2011-06-27 10:31:32 | Login: sbarnes logged into Combat Casualty Training Consortium.
2011-06-27 10:37:46 | Login: ajenkins logged in.
2011-06-27 10:55:34 | Login: bbell logged into Combat Casualty Training Consortium.
2011-06-27 11:24:05 | Page Updated: ajenkins updated Page ID 32
2011-06-27 11:24:05 | Page Published: ajenkins published Page ID 32
[2011-06-27 11:29:44] [client 161.130.98.221] [user ajenkins] Page Updated: PID32
[2011-06-27 11:29:44] [client 161.130.98.221] [user ajenkins] Page Published: PID32
[2011-06-27 11:53:49] [client 161.130.98.221] [user ajenkins] User Exited: logout success
[2011-06-27 13:14:43] [client 161.130.98.221] [] User Updated: UID3 username: 
[2011-06-27 13:14:43] [client 161.130.98.221] [] User Updated: UID3 username: 
[2011-06-27 13:14:43] [client 161.130.98.221] [] User Login: SUCCESS: CMS
[2011-06-27 15:21:50] [client 161.130.98.221] [user ] User Exited: logout success
[2011-06-27 15:22:59] [client 161.130.98.221] [user ] User Exited: logout success
[2011-06-27 15:25:28] [client 161.130.98.221] [user ] User Exited: logout success
[2011-06-27 15:25:29] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: CMS
[2011-06-27 15:34:25] [client 161.130.98.221] [user ] User Exited: logout success
[2011-06-27 15:34:27] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-06-27 15:36:54] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-06-27 15:37:12] [client 161.130.98.221] [user ] User Exited: logout success
[2011-06-27 15:41:39] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-06-28 11:53:15] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: CMS
[2011-06-28 11:54:33] [client 161.130.98.221] [user ] User Exited: logout success
[2011-06-28 11:54:35] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: CMS
[2011-06-28 14:14:46] [client 108.9.191.85] [user rshuford] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-06-29 14:18:00] [client 161.130.21.164] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-06-29 14:58:15] [client 108.9.191.85] [user rshuford] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-06-30 11:53:54] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-06-30 11:54:10] [client 161.130.58.22] [user sbarnes] User Exited: logout success
[2011-06-30 11:54:16] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-06-30 11:54:23] [client 161.130.58.22] [user sbarnes] User Exited: logout success
[2011-07-01 09:58:10] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: CMS
[2011-07-01 10:00:39] [client 64.134.162.230] [user demo] User Login: SUCCESS: CMS
[2011-07-01 10:01:38] [client 161.130.98.221] [user ] User Exited: logout success
[2011-07-01 10:01:44] [client 161.130.98.221] [user demo] User Login: SUCCESS: CMS
[2011-07-01 10:17:28] [client 161.130.98.221] [user ] User Exited: logout success
[2011-07-01 13:32:33] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-01 15:12:50] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-04 07:39:59] [client 96.252.233.93] [user rshuford] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-04 09:48:57] [client 70.245.233.24] [user ajenkins] User Login: SUCCESS: CMS
[2011-07-04 09:54:28] [client 70.245.233.24] [user ajenkins] User Exited: logout success
[2011-07-06 20:11:30] [client 173.30.163.244] [user ajenkins] User Login: SUCCESS: CMS
[2011-07-07 11:31:11] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-07 12:06:39] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-07 13:09:06] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-07 15:01:55] [client 161.130.21.164] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-12 16:08:28] [client 161.130.98.221] [user ajenkins] User Login: SUCCESS: CMS
[2011-07-12 16:42:25] [client 161.130.98.221] [user ] User Exited: logout success
[2011-07-13 13:33:01] [client 161.130.97.74] [user ajenkins] User Login: SUCCESS: CMS
[2011-07-13 13:48:35] [client 161.130.97.74] [user ] User Exited: logout success
[2011-07-13 14:51:09] [client 161.130.97.74] [user ] User Exited: logout success
[2011-07-13 15:24:36] [client 161.130.97.74] [user ] User Exited: logout success
[2011-07-18 16:11:35] [client 161.130.58.29] [user jenkinsac] User Login: SUCCESS: CMS
[2011-07-18 17:08:53] [client 128.206.225.33] [user abukoski] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-18 17:16:24] [client 128.206.225.33] [user abukoski] User Exited: logout success
[2011-07-19 11:31:41] [client 161.130.58.29] [user ajenkins] User Login: SUCCESS: CMS
[2011-07-19 11:32:45] [client 161.130.58.29] [user ajenkins] User Exited: logout success
[2011-07-19 11:34:45] [client 161.130.58.29] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 11:47:17] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-19 12:48:36] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 12:50:22] [client 161.130.58.22] [user sbarnes] User Exited: logout success
[2011-07-19 12:50:41] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 12:50:46] [client 161.130.58.22] [user sbarnes] User Exited: logout success
[2011-07-19 12:52:06] [client 161.130.58.29] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 12:52:20] [client 161.130.58.29] [user ajenkins] User Exited: logout success
[2011-07-19 12:52:51] [client 161.130.58.29] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 12:52:53] [client 161.130.58.29] [user ajenkins] User Exited: logout success
[2011-07-19 12:53:27] [client 161.130.58.29] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 12:53:36] [client 161.130.58.29] [user ajenkins] User Exited: logout success
[2011-07-19 12:54:28] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 12:57:52] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 12:58:08] [client 161.130.58.22] [user sbarnes] User Exited: logout success
[2011-07-19 12:58:18] [client 161.130.58.29] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 14:16:44] [client 161.130.21.164] [user sbarnes] User Login: FAIL: attempted login with incorrect password Combat Casualty Training Consortium.
[2011-07-19 14:16:59] [client 161.130.21.164] [user sbarnes] User Login: FAIL: attempted login with incorrect password Combat Casualty Training Consortium.
[2011-07-19 14:43:17] [client 161.130.21.164] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 14:44:01] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 16:10:49] [client 161.130.58.29] [user ajenkins] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-19 16:38:53] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-20 07:40:48] [client 108.9.191.85] [user rshuford] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-20 07:52:06] [client 108.9.191.85] [user rshuford] User Exited: logout success
[2011-07-20 08:00:26] [client 108.9.191.85] [user janton] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-20 09:50:13] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-20 12:58:15] [client 108.9.191.85] [user bbell] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-20 13:09:27] [client 108.9.191.85] [user bbell] User Exited: logout success
[2011-07-20 16:24:07] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-20 16:25:24] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-20 16:26:55] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-21 08:50:48] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-21 11:04:45] [client 161.130.21.164] [user sbarnes] User Login: FAIL: attempted login with incorrect password Combat Casualty Training Consortium.
[2011-07-21 11:04:57] [client 161.130.21.164] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-21 12:01:09] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-21 12:40:35] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-21 13:25:32] [client 161.130.58.29] [user ajenkins] User Login: FAIL: attempted login with incorrect password Combat Casualty Training Consortium.
[2011-07-21 13:25:38] [client 161.130.58.29] [user jenkinsac] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-21 13:41:01] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-21 14:55:36] [client 161.130.58.22] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-22 10:16:03] [client 108.9.191.85] [user bbell] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-22 10:23:06] [client 108.9.191.85] [user bbell] User Exited: logout success
[2011-07-22 11:14:50] [client 128.206.225.33] [user abukoski] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-22 11:21:19] [client 161.130.58.29] [user jenkinsac] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-22 12:45:23] [client 161.130.21.164] [user sbarnes] User Login: FAIL: attempted login with incorrect password Combat Casualty Training Consortium.
[2011-07-22 12:45:33] [client 161.130.21.164] [user sbarnes] User Login: FAIL: attempted login with incorrect password Combat Casualty Training Consortium.
[2011-07-22 12:45:44] [client 161.130.21.164] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-22 16:06:35] [client 161.130.21.164] [user sbarnes] User Login: FAIL: attempted login with incorrect password Combat Casualty Training Consortium.
[2011-07-22 16:06:47] [client 161.130.21.164] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-22 16:27:33] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-25 11:43:47] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-25 13:53:07] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-25 13:58:27] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-25 14:54:54] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-25 15:11:36] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-25 16:06:12] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-25 16:17:43] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-25 16:48:56] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-25 16:52:43] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:51] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:51] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:52] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:52] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:52] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:52] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:52] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:53] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:54] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:52:55] [client 161.130.58.29] [user ] User Login: FAIL: attempted login with incorrect password.
[2011-07-25 16:53:59] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-26 11:43:25] [client 128.206.225.33] [user abukoski] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-26 11:59:46] [client 161.130.58.22] [user ] User Exited: logout success
[2011-07-26 11:59:57] [client 161.130.58.22] [user ] User Exited: logout success
[2011-07-26 12:39:58] [client 161.130.58.22] [user ] User Exited: logout success
[2011-07-26 12:40:15] [client 161.130.58.22] [user ] User Exited: logout success
[2011-07-26 12:41:17] [client 161.130.58.22] [user ] User Exited: logout success
[2011-07-26 12:43:14] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-26 12:44:56] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-26 14:20:50] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-26 14:33:03] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-26 14:33:56] [client 161.130.58.29] [user ] User Exited: logout success
[2011-07-27 09:04:32] [client 108.9.191.85] [user janton] User Login: FAIL: attempted login with incorrect password Combat Casualty Training Consortium.
[2011-07-27 09:04:56] [client 108.9.191.85] [user janton] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
